,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
141,2025-07-30,223.6613306977153,215.28822191952293,235.45725323248524,223.6613306977153,223.6613306977153,2.149367887237564,2.149367887237564,2.149367887237564,2.149367887237564,2.149367887237564,2.149367887237564,0.0,0.0,0.0,225.81069858495286
142,2025-07-31,223.698764024362,215.6869476643285,236.05004979034516,223.698764024362,223.698764024362,1.861616241201666,1.861616241201666,1.861616241201666,1.861616241201666,1.861616241201666,1.861616241201666,0.0,0.0,0.0,225.56038026556365
143,2025-08-01,223.73619735100866,215.63248139488917,234.51331613085398,223.73619735100866,223.73619735100866,1.3461356381649041,1.3461356381649041,1.3461356381649041,1.3461356381649041,1.3461356381649041,1.3461356381649041,0.0,0.0,0.0,225.08233298917355
144,2025-08-04,223.84436425383433,215.98286695087384,235.28885151068474,223.84436425383433,223.84436425383433,1.794550883712619,1.794550883712619,1.794550883712619,1.794550883712619,1.794550883712619,1.794550883712619,0.0,0.0,0.0,225.63891513754695
145,2025-08-05,223.88041988810957,216.1583706315124,236.68967272031122,223.88041988810957,223.88041988810957,1.8841798783437769,1.8841798783437769,1.8841798783437769,1.8841798783437769,1.8841798783437769,1.8841798783437769,0.0,0.0,0.0,225.76459976645336
146,2025-08-06,223.9164755223848,216.1528599743901,235.97186124880645,223.9164755223848,223.9164755223848,2.14936788723809,2.14936788723809,2.14936788723809,2.14936788723809,2.14936788723809,2.14936788723809,0.0,0.0,0.0,226.0658434096229
147,2025-08-07,223.95253115666003,215.6197958706487,235.92586013363976,223.95253115666003,223.95253115666003,1.861616241200064,1.861616241200064,1.861616241200064,1.861616241200064,1.861616241200064,1.861616241200064,0.0,0.0,0.0,225.8141473978601
148,2025-08-08,223.98858679093524,214.7420932231933,235.1562306230706,223.98858679093524,223.98858679093524,1.346135638179135,1.346135638179135,1.346135638179135,1.346135638179135,1.346135638179135,1.346135638179135,0.0,0.0,0.0,225.33472242911438
149,2025-08-11,224.09675369376092,216.01630685965623,235.8440928342012,224.09675369376092,224.09675369376092,1.7945508837208761,1.7945508837208761,1.7945508837208761,1.7945508837208761,1.7945508837208761,1.7945508837208761,0.0,0.0,0.0,225.8913045774818
150,2025-08-12,224.13280932803616,216.89485112662823,236.2476403312773,224.13280932803616,224.13280932803616,1.8841798783442567,1.8841798783442567,1.8841798783442567,1.8841798783442567,1.8841798783442567,1.8841798783442567,0.0,0.0,0.0,226.01698920638043
